Item_ID,Item_Name,Category,Dispatch_Date,Dispatch_Quantity,Warehouse,Inbound_Date,Inbound_Quantity,Supplier,Lead_Time_Days,Stock_Level_Before_Dispatch,Stock_Level_After_Dispatch
25479-NEW-955-CON,Consumables Item 261,CONSUMABLES,2024-09-12,14,Warehouse 1,2024-09-08,29,Supplier E,7,151,139
53509-NEW-778-WOR,Work-In-Progress Item 465,WORK-IN-PROGRESS,2025-02-03,94,Warehouse 1,2025-01-31,93,Supplier E,4,263,249
88488-NEW-241-PAC,Packaging Materials Item 126,PACKAGING MATERIALS,2025-02-18,95,Warehouse 1,2025-02-08,104,Supplier B,4,236,214
88910-NEW-421-PAC,Packaging Materials Item 45,PACKAGING MATERIALS,2025-09-07,10,Warehouse 1,2025-09-01,22,Supplier A,9,269,249
96180-NEW-150-PAC,Packaging Materials Item 80,PACKAGING MATERIALS,2024-01-04,40,Warehouse 2,2023-12-26,42,Supplier D,5,239,229
84265-NEW-674-PAC,Packaging Materials Item 303,PACKAGING MATERIALS,2025-09-08,52,Warehouse 2,2025-09-02,48,Supplier C,6,113,87
63904-NEW-515-RAW,Raw Materials Item 291,RAW MATERIALS,2024-06-01,55,Warehouse 3,2024-05-22,70,Supplier B,2,173,148
52811-NEW-228-PAC,Packaging Materials Item 332,PACKAGING MATERIALS,2025-03-04,12,Warehouse 3,2025-02-26,27,Supplier B,6,118,95
75563-NEW-802-CON,Consumables Item 351,CONSUMABLES,2024-07-23,77,Warehouse 1,2024-07-17,90,Supplier B,6,106,101
76191-NEW-979-RAW,Raw Materials Item 82,RAW MATERIALS,2024-03-14,86,Warehouse 2,2024-03-07,86,Supplier C,6,290,271
47276-NEW-662-RAW,Raw Materials Item 303,RAW MATERIALS,2024-12-02,74,Warehouse 3,2024-11-27,70,Supplier E,5,299,290
12508-NEW-716-PAC,Packaging Materials Item 202,PACKAGING MATERIALS,2024-07-19,29,Warehouse 1,2024-07-13,42,Supplier E,7,112,85
16082-NEW-531-SPA,Spare Parts Item 97,SPARE PARTS,2025-07-23,49,Warehouse 2,2025-07-16,52,Supplier C,9,148,134
28460-NEW-739-PAC,Packaging Materials Item 37,PACKAGING MATERIALS,2025-08-13,50,Warehouse 1,2025-08-10,65,Supplier C,10,188,163
80086-012-R00-JOR-AAH-0025FE-2.0G-EB,FOIL ENV TBAG 025/2.0g/12 ENGLISH BREAKFAST,FINISHED GOODS,2024-02-13,23,Warehouse 1,2024-02-19,46,Supplier E,3,327,350
11947-NEW-558-RAW,Raw Materials Item 253,RAW MATERIALS,2024-04-10,76,Warehouse 2,2024-04-02,83,Supplier A,2,292,286
75469-NEW-651-SPA,Spare Parts Item 182,SPARE PARTS,2024-07-17,98,Warehouse 2,2024-07-13,104,Supplier C,3,248,221
69748-NEW-525-WOR,Work-In-Progress Item 83,WORK-IN-PROGRESS,2025-01-06,66,Warehouse 2,2025-01-04,77,Supplier D,6,230,211
80125-012-001-000-000-0025ST-2.0G-CS,TAG TBAG 025/2.0g/12 EXCLUSIVE CEYLON SUPREME,FINISHED GOODS,2024-01-01,47,Warehouse 1,2024-01-10,21,Supplier D,11,393,367
81971-006-R00-000-000-LEAFTE-070G-LLEPK1,TPR CERAMIC CADDY 0070g/06 LOVER'S LEAP ESTATE PEKOE 1,FINISHED GOODS,2024-08-07,21,Warehouse 1,2024-08-10,53,Supplier E,8,535,567
20900-NEW-345-SPA,Spare Parts Item 235,SPARE PARTS,2024-10-17,85,Warehouse 1,2024-10-13,85,Supplier A,7,228,202
91339-NEW-543-PAC,Packaging Materials Item 233,PACKAGING MATERIALS,2024-01-28,74,Warehouse 2,2024-01-23,73,Supplier A,6,141,119
96894-NEW-927-PAC,Packaging Materials Item 306,PACKAGING MATERIALS,2024-05-09,98,Warehouse 1,2024-05-04,94,Supplier A,7,267,250
63446-NEW-360-WOR,Work-In-Progress Item 361,WORK-IN-PROGRESS,2025-06-13,11,Warehouse 2,2025-06-04,17,Supplier B,3,113,87
80245-012-R00-KEN-AMS-0020ST-1.5G-BB.VN,TAG TBAG 020/1.5g/12 BLUEBERRY & VANILLA,FINISHED GOODS,2024-09-10,18,Warehouse 1,2024-09-01,22,Supplier C,9,86,90
14363-NEW-081-PAC,Packaging Materials Item 363,PACKAGING MATERIALS,2024-05-26,11,Warehouse 1,2024-05-24,24,Supplier E,7,168,143
24442-NEW-343-CON,Consumables Item 262,CONSUMABLES,2025-10-01,72,Warehouse 3,2025-09-27,73,Supplier D,7,122,99
86744-NEW-167-RAW,Raw Materials Item 481,RAW MATERIALS,2024-06-22,53,Warehouse 2,2024-06-18,62,Supplier C,4,256,246
89054-NEW-703-RAW,Raw Materials Item 447,RAW MATERIALS,2024-07-31,37,Warehouse 1,2024-07-28,37,Supplier E,8,115,108
88280-NEW-879-CON,Consumables Item 162,CONSUMABLES,2024-07-26,55,Warehouse 2,2024-07-21,58,Supplier C,9,126,105
41422-NEW-603-RAW,Raw Materials Item 410,RAW MATERIALS,2025-05-03,54,Warehouse 2,2025-04-30,52,Supplier D,2,300,274
26040-NEW-823-WOR,Work-In-Progress Item 287,WORK-IN-PROGRESS,2025-02-13,98,Warehouse 3,2025-02-10,108,Supplier A,7,158,144
85939-NEW-023-PAC,Packaging Materials Item 153,PACKAGING MATERIALS,2025-02-28,64,Warehouse 3,2025-02-21,76,Supplier C,9,148,126
46269-NEW-814-RAW,Raw Materials Item 306,RAW MATERIALS,2025-02-01,82,Warehouse 3,2025-01-30,79,Supplier A,7,198,190
31855-NEW-193-WOR,Work-In-Progress Item 393,WORK-IN-PROGRESS,2024-04-04,88,Warehouse 3,2024-03-26,86,Supplier E,2,220,206
82797-NEW-196-PAC,Packaging Materials Item 139,PACKAGING MATERIALS,2025-04-04,69,Warehouse 3,2025-03-25,64,Supplier A,9,207,185
20184-NEW-992-WOR,Work-In-Progress Item 289,WORK-IN-PROGRESS,2024-07-18,41,Warehouse 3,2024-07-09,37,Supplier E,10,182,167
80032-012-R00-AUS-DAU-0050ST-2.4G-EX.STR,TAG TBAG 050/2.4g/12 EX STR,FINISHED GOODS,2024-01-08,11,Warehouse 1,2023-12-29,38,Supplier A,9,474,501
80022-024-R00-PHL-EIC-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-05-12,40,Warehouse 1,2024-05-06,57,Supplier B,3,504,521
90207-NEW-904-SPA,Spare Parts Item 73,SPARE PARTS,2025-06-21,52,Warehouse 3,2025-06-19,54,Supplier B,2,266,247
33216-NEW-558-RAW,Raw Materials Item 7,RAW MATERIALS,2024-01-05,71,Warehouse 3,2023-12-31,81,Supplier C,9,203,181
95591-NEW-407-WOR,Work-In-Progress Item 435,WORK-IN-PROGRESS,2024-06-10,27,Warehouse 1,2024-06-05,41,Supplier A,2,293,263
58528-NEW-658-SPA,Spare Parts Item 395,SPARE PARTS,2024-04-13,92,Warehouse 1,2024-04-07,106,Supplier C,3,222,197
34944-NEW-274-PAC,Packaging Materials Item 377,PACKAGING MATERIALS,2025-06-06,18,Warehouse 1,2025-05-31,27,Supplier B,5,237,229
62881-NEW-045-RAW,Raw Materials Item 295,RAW MATERIALS,2024-05-27,38,Warehouse 1,2024-05-21,48,Supplier A,2,138,109
61432-NEW-910-SPA,Spare Parts Item 226,SPARE PARTS,2024-01-04,35,Warehouse 2,2023-12-28,45,Supplier D,4,155,144
80017-036-004-000-000-0100PE-2.0G-PRM,PAPER ENV TBAG 100/2.0g/36 PREMIUM + T-SHIRT,FINISHED GOODS,2024-01-05,23,Warehouse 1,2024-01-12,30,Supplier D,12,283,290
80245-012-R00-KEN-AMS-0020ST-1.5G-BB.VN,TAG TBAG 020/1.5g/12 BLUEBERRY & VANILLA,FINISHED GOODS,2024-05-25,43,Warehouse 1,2024-06-02,19,Supplier D,12,109,85
94108-NEW-089-SPA,Spare Parts Item 273,SPARE PARTS,2024-03-03,37,Warehouse 3,2024-02-26,48,Supplier C,8,256,249
90374-NEW-080-PAC,Packaging Materials Item 26,PACKAGING MATERIALS,2025-01-08,45,Warehouse 1,2025-01-03,57,Supplier B,3,205,187
21917-NEW-422-WOR,Work-In-Progress Item 448,WORK-IN-PROGRESS,2025-06-03,64,Warehouse 3,2025-05-29,75,Supplier E,3,238,211
61658-NEW-810-PAC,Packaging Materials Item 335,PACKAGING MATERIALS,2024-04-24,72,Warehouse 1,2024-04-16,85,Supplier A,8,219,189
80126-006-R00-CAN-GTC-0020FE-2.0G-CS,FOIL ENV TBAG 020/2.0g/06 CEYLON SUPREME (CANADA),FINISHED GOODS,2024-01-01,30,Warehouse 1,2023-12-24,38,Supplier E,7,378,386
40833-NEW-728-RAW,Raw Materials Item 199,RAW MATERIALS,2024-10-29,85,Warehouse 2,2024-10-25,81,Supplier D,4,283,272
80283-012-R00-BGR-AVL-0020FE-2.0G-VN,FOIL ENV TBAG 020/2.0g/12 VANILLA,FINISHED GOODS,2024-02-03,30,Warehouse 1,2024-02-12,13,Supplier D,4,338,321
48384-NEW-277-WOR,Work-In-Progress Item 432,WORK-IN-PROGRESS,2025-06-25,53,Warehouse 3,2025-06-16,61,Supplier D,9,145,126
83891-NEW-426-CON,Consumables Item 64,CONSUMABLES,2024-05-09,61,Warehouse 1,2024-05-04,74,Supplier D,2,208,191
36541-NEW-718-WOR,Work-In-Progress Item 280,WORK-IN-PROGRESS,2025-09-20,43,Warehouse 1,2025-09-14,54,Supplier D,5,121,113
80023-006-R00-NPL-MTL-VACCUM-500G-PRM,LEAF TEA 500g/06 PREMIUM,FINISHED GOODS,2024-06-30,30,Warehouse 1,2024-06-20,55,Supplier C,10,141,166
80327-006-R00-JPN-WCL-0020FE-2.0G-ORGBFT,FOIL ENV TBAG 020/2.0g/06 ORGANIC ENGLISH BREAKFAST,FINISHED GOODS,2024-09-15,14,Warehouse 1,2024-09-17,59,Supplier C,3,98,143
80442-012-R00-CZE-ESR-0020FE-1.5G-NSB,FOIL ENV TBAG 020/1.5g/12 NATURALLY SPICY BERRY,FINISHED GOODS,2024-10-17,44,Warehouse 1,2024-10-22,23,Supplier E,6,363,342
80023-006-R00-SRL-APS-VACCUM-500G-PRM,LEAF TEA 500g/06 PREMIUM,FINISHED GOODS,2024-06-04,26,Warehouse 1,2024-06-11,35,Supplier E,3,122,131
52698-NEW-081-PAC,Packaging Materials Item 329,PACKAGING MATERIALS,2025-08-30,14,Warehouse 3,2025-08-26,21,Supplier A,3,241,218
96378-NEW-254-WOR,Work-In-Progress Item 314,WORK-IN-PROGRESS,2024-11-01,20,Warehouse 2,2024-10-27,32,Supplier D,2,154,147
80023-006-R00-SRL-APS-VACCUM-500G-PRM,LEAF TEA 500g/06 PREMIUM,FINISHED GOODS,2024-03-24,11,Warehouse 1,2024-03-22,26,Supplier A,6,131,146
36431-NEW-591-PAC,Packaging Materials Item 52,PACKAGING MATERIALS,2024-08-03,56,Warehouse 1,2024-07-31,63,Supplier E,6,272,244
67099-NEW-452-CON,Consumables Item 42,CONSUMABLES,2025-06-05,39,Warehouse 3,2025-06-02,35,Supplier C,4,150,127
86567-NEW-348-SPA,Spare Parts Item 340,SPARE PARTS,2025-10-07,58,Warehouse 1,2025-09-27,71,Supplier E,6,198,186
24213-NEW-043-CON,Consumables Item 207,CONSUMABLES,2024-04-03,77,Warehouse 1,2024-03-27,82,Supplier C,9,147,120
57684-NEW-665-PAC,Packaging Materials Item 497,PACKAGING MATERIALS,2024-12-20,40,Warehouse 2,2024-12-10,46,Supplier A,6,117,110
64982-NEW-463-PAC,Packaging Materials Item 58,PACKAGING MATERIALS,2025-07-24,68,Warehouse 1,2025-07-20,71,Supplier A,4,155,129
61449-NEW-093-PAC,Packaging Materials Item 433,PACKAGING MATERIALS,2025-03-30,23,Warehouse 2,2025-03-20,31,Supplier B,7,126,113
43557-NEW-475-RAW,Raw Materials Item 119,RAW MATERIALS,2025-08-19,33,Warehouse 2,2025-08-17,40,Supplier B,8,160,142
80440-012-R00-POL-GFS-0020FE-1.5G-RH,FOIL ENV TBAG 020/1.5g/12 ROSEHIP,FINISHED GOODS,2024-01-28,33,Warehouse 1,2024-01-21,13,Supplier D,5,223,203
64255-NEW-083-PAC,Packaging Materials Item 17,PACKAGING MATERIALS,2025-08-10,19,Warehouse 2,2025-08-05,27,Supplier D,3,224,194
72730-NEW-598-PAC,Packaging Materials Item 168,PACKAGING MATERIALS,2025-01-16,28,Warehouse 1,2025-01-11,25,Supplier D,8,196,170
16482-NEW-249-RAW,Raw Materials Item 138,RAW MATERIALS,2024-04-21,12,Warehouse 3,2024-04-14,19,Supplier B,4,193,188
23420-NEW-354-CON,Consumables Item 128,CONSUMABLES,2025-06-01,56,Warehouse 1,2025-05-29,58,Supplier C,6,109,93
97107-NEW-162-WOR,Work-In-Progress Item 118,WORK-IN-PROGRESS,2025-06-17,100,Warehouse 3,2025-06-07,104,Supplier C,6,176,170
59762-NEW-325-RAW,Raw Materials Item 475,RAW MATERIALS,2024-05-02,14,Warehouse 1,2024-04-28,16,Supplier D,3,174,167
93966-NEW-762-SPA,Spare Parts Item 383,SPARE PARTS,2024-06-28,25,Warehouse 2,2024-06-26,29,Supplier B,4,102,91
60061-NEW-287-CON,Consumables Item 220,CONSUMABLES,2025-01-29,48,Warehouse 3,2025-01-23,51,Supplier D,10,175,153
42408-NEW-865-WOR,Work-In-Progress Item 59,WORK-IN-PROGRESS,2024-10-23,10,Warehouse 1,2024-10-20,20,Supplier C,2,237,220
80011-012-R00-WAF-SSL-0025ST-2.0G-PRM,TAG TBAG 025/2.0g/12 PREMIUM,FINISHED GOODS,2024-09-24,38,Warehouse 1,2024-09-14,12,Supplier D,7,121,95
43860-NEW-233-SPA,Spare Parts Item 2,SPARE PARTS,2025-03-21,94,Warehouse 1,2025-03-18,93,Supplier C,7,196,176
58379-NEW-224-PAC,Packaging Materials Item 456,PACKAGING MATERIALS,2025-06-01,32,Warehouse 3,2025-05-28,29,Supplier B,2,110,98
80107-012-R00-USA-CVL-0025FE-2.0G-DJ,FOIL ENV TBAG 025/2.0g/12 DARJEELING,FINISHED GOODS,2024-04-15,19,Warehouse 1,2024-04-16,43,Supplier A,10,193,217
87922-NEW-784-CON,Consumables Item 471,CONSUMABLES,2025-06-26,20,Warehouse 3,2025-06-18,32,Supplier B,2,171,155
71030-NEW-834-WOR,Work-In-Progress Item 164,WORK-IN-PROGRESS,2024-10-07,85,Warehouse 3,2024-10-01,92,Supplier E,4,118,99
57543-NEW-865-SPA,Spare Parts Item 155,SPARE PARTS,2025-01-04,27,Warehouse 2,2024-12-31,34,Supplier A,4,285,273
97163-NEW-822-CON,Consumables Item 239,CONSUMABLES,2025-09-10,15,Warehouse 3,2025-09-07,24,Supplier C,7,254,225
92087-NEW-209-WOR,Work-In-Progress Item 442,WORK-IN-PROGRESS,2025-02-28,39,Warehouse 3,2025-02-25,44,Supplier A,7,299,274
53393-NEW-918-CON,Consumables Item 7,CONSUMABLES,2025-09-08,86,Warehouse 1,2025-09-03,90,Supplier D,5,106,79
78975-NEW-723-PAC,Packaging Materials Item 256,PACKAGING MATERIALS,2024-08-12,10,Warehouse 2,2024-08-10,23,Supplier D,10,218,210
41889-NEW-419-SPA,Spare Parts Item 197,SPARE PARTS,2025-02-11,53,Warehouse 2,2025-02-03,58,Supplier E,4,296,269
80251-012-R00-RUS-JTC-0020ST-1.5G-LM,TAG TBAG 020/1.5g/12 LEMON,FINISHED GOODS,2024-07-24,39,Warehouse 1,2024-08-02,27,Supplier B,12,485,473
56149-NEW-975-SPA,Spare Parts Item 54,SPARE PARTS,2024-11-26,18,Warehouse 1,2024-11-21,20,Supplier C,6,280,266
36377-NEW-750-SPA,Spare Parts Item 66,SPARE PARTS,2025-09-13,71,Warehouse 2,2025-09-08,81,Supplier B,4,286,266
57827-NEW-556-RAW,Raw Materials Item 230,RAW MATERIALS,2024-11-28,66,Warehouse 2,2024-11-20,79,Supplier D,4,248,243
76172-NEW-731-CON,Consumables Item 283,CONSUMABLES,2024-02-15,16,Warehouse 2,2024-02-05,24,Supplier E,2,166,142
52829-NEW-108-CON,Consumables Item 426,CONSUMABLES,2024-08-06,21,Warehouse 1,2024-08-03,22,Supplier B,6,234,206
76677-NEW-589-CON,Consumables Item 480,CONSUMABLES,2024-11-21,16,Warehouse 2,2024-11-15,14,Supplier B,2,125,102
37973-NEW-241-CON,Consumables Item 295,CONSUMABLES,2025-04-22,72,Warehouse 3,2025-04-12,76,Supplier C,8,154,135
80077-012-002-000-000-0100ST-2.0G-CG,TAG TBAG 100/2.0g/12 CEYLON GOLD,FINISHED GOODS,2024-02-09,18,Warehouse 1,2024-01-31,18,Supplier E,11,191,191
24491-NEW-010-CON,Consumables Item 69,CONSUMABLES,2024-10-07,21,Warehouse 2,2024-10-03,22,Supplier B,8,287,259
95035-NEW-034-CON,Consumables Item 218,CONSUMABLES,2024-12-02,17,Warehouse 3,2024-11-26,27,Supplier A,4,285,269
80011-024-R00-MYS-DCP-0025ST-2.0G-PRM,TAG TBAG 025/2.0g/24 PREMIUM,FINISHED GOODS,2024-04-12,6,Warehouse 1,2024-04-07,20,Supplier D,4,447,461
80107-012-R00-USA-CVL-0025FE-2.0G-DJ,FOIL ENV TBAG 025/2.0g/12 DARJEELING,FINISHED GOODS,2024-08-10,13,Warehouse 1,2024-08-08,48,Supplier B,14,214,249
95118-NEW-058-RAW,Raw Materials Item 7,RAW MATERIALS,2024-04-11,45,Warehouse 3,2024-04-05,49,Supplier A,4,165,144
25774-NEW-614-SPA,Spare Parts Item 2,SPARE PARTS,2024-05-15,29,Warehouse 3,2024-05-06,32,Supplier B,3,251,232
78264-NEW-011-WOR,Work-In-Progress Item 145,WORK-IN-PROGRESS,2025-03-31,10,Warehouse 3,2025-03-27,6,Supplier E,6,167,159
60578-NEW-158-WOR,Work-In-Progress Item 4,WORK-IN-PROGRESS,2025-06-23,41,Warehouse 1,2025-06-20,46,Supplier A,3,158,137
92705-NEW-582-CON,Consumables Item 188,CONSUMABLES,2024-01-11,44,Warehouse 2,2024-01-06,39,Supplier B,8,295,266
80107-012-R00-PHL-EIC-0025FE-2.0G-DJ,FOIL ENV TBAG 025/2.0g/12 DARJEELING,FINISHED GOODS,2024-04-04,25,Warehouse 1,2024-03-30,27,Supplier C,11,121,123
54045-NEW-244-PAC,Packaging Materials Item 284,PACKAGING MATERIALS,2024-07-09,38,Warehouse 3,2024-06-30,51,Supplier E,10,252,244
80106-012-R00-IRN-RSK-0025FE-2.0G-EA,FOIL ENV TBAG 025/2.0g/12 ENGLISH AFTERNOON,FINISHED GOODS,2024-08-11,43,Warehouse 1,2024-08-13,11,Supplier C,3,487,455
80251-012-R00-RUS-JTC-0020ST-1.5G-LM,TAG TBAG 020/1.5g/12 LEMON,FINISHED GOODS,2024-09-05,25,Warehouse 1,2024-09-03,11,Supplier A,13,410,396
96909-NEW-542-WOR,Work-In-Progress Item 166,WORK-IN-PROGRESS,2025-07-05,86,Warehouse 2,2025-07-03,91,Supplier B,10,275,255
52528-NEW-612-PAC,Packaging Materials Item 41,PACKAGING MATERIALS,2025-04-26,48,Warehouse 2,2025-04-17,57,Supplier E,10,117,107
89882-NEW-966-RAW,Raw Materials Item 346,RAW MATERIALS,2025-08-12,47,Warehouse 3,2025-08-02,56,Supplier C,2,170,144
25600-NEW-189-WOR,Work-In-Progress Item 412,WORK-IN-PROGRESS,2024-08-06,85,Warehouse 3,2024-07-29,93,Supplier B,7,200,178
58912-NEW-343-CON,Consumables Item 135,CONSUMABLES,2024-10-12,49,Warehouse 1,2024-10-06,47,Supplier C,9,162,153
26104-NEW-100-RAW,Raw Materials Item 274,RAW MATERIALS,2025-02-22,26,Warehouse 2,2025-02-19,30,Supplier A,4,178,164
80832-NEW-483-CON,Consumables Item 382,CONSUMABLES,2024-08-13,70,Warehouse 2,2024-08-10,84,Supplier C,9,133,108
78734-NEW-177-SPA,Spare Parts Item 442,SPARE PARTS,2025-05-17,88,Warehouse 3,2025-05-08,86,Supplier A,2,248,238
87896-NEW-444-PAC,Packaging Materials Item 369,PACKAGING MATERIALS,2024-05-04,94,Warehouse 2,2024-05-01,90,Supplier A,6,229,221
80112-006-BRT-NZL-CGL-0100PT-2.0G-EB,TAGLESS TBAG 100/2.0g + TEA TIMER/06 ENGLISH BREAKFAST,FINISHED GOODS,2024-01-12,46,Warehouse 1,2024-01-13,23,Supplier E,11,126,103
50987-NEW-164-CON,Consumables Item 71,CONSUMABLES,2024-01-15,44,Warehouse 1,2024-01-06,44,Supplier A,10,146,141
73114-NEW-200-PAC,Packaging Materials Item 26,PACKAGING MATERIALS,2024-09-12,83,Warehouse 3,2024-09-08,91,Supplier E,10,117,106
33896-NEW-210-WOR,Work-In-Progress Item 9,WORK-IN-PROGRESS,2024-08-04,19,Warehouse 3,2024-08-02,17,Supplier D,3,254,229
59288-NEW-726-WOR,Work-In-Progress Item 166,WORK-IN-PROGRESS,2025-05-29,16,Warehouse 1,2025-05-26,29,Supplier D,6,249,234
80316-006-R00-PHL-ADB-0025FE-2.0G-FMDOI,FOIL ENV TBAG 025/2.0g/06 FRUITY MINTY DELICIOUS-ORGANIC INFUSION,FINISHED GOODS,2024-04-27,32,Warehouse 1,2024-04-29,56,Supplier A,3,166,190
46864-NEW-254-SPA,Spare Parts Item 41,SPARE PARTS,2025-03-17,43,Warehouse 1,2025-03-13,54,Supplier E,6,298,279
78527-NEW-638-WOR,Work-In-Progress Item 17,WORK-IN-PROGRESS,2024-04-26,93,Warehouse 3,2024-04-23,107,Supplier C,10,221,213
94853-NEW-099-SPA,Spare Parts Item 333,SPARE PARTS,2024-11-22,80,Warehouse 2,2024-11-13,92,Supplier D,10,172,167
80022-024-R00-CAM-LSH-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-04-13,21,Warehouse 1,2024-04-10,42,Supplier C,9,160,181
81976-006-R00-000-000-LEAFTE-070G-SS.EST.CBOP,TPR CERAMIC CADDY 0070g/06 SOMERSET ESTATE BOP,FINISHED GOODS,2024-04-29,23,Warehouse 1,2024-05-07,26,Supplier D,12,207,210
18337-NEW-921-SPA,Spare Parts Item 233,SPARE PARTS,2025-01-16,37,Warehouse 1,2025-01-12,50,Supplier C,6,133,111
56080-NEW-192-RAW,Raw Materials Item 204,RAW MATERIALS,2025-07-07,89,Warehouse 1,2025-07-05,89,Supplier D,2,273,255
58708-NEW-562-WOR,Work-In-Progress Item 323,WORK-IN-PROGRESS,2025-04-09,70,Warehouse 3,2025-04-04,81,Supplier A,9,180,158
76049-NEW-297-WOR,Work-In-Progress Item 404,WORK-IN-PROGRESS,2024-09-12,43,Warehouse 1,2024-09-09,47,Supplier C,8,233,224
78982-NEW-208-RAW,Raw Materials Item 447,RAW MATERIALS,2024-05-06,40,Warehouse 1,2024-05-04,45,Supplier D,10,268,245
67294-NEW-438-WOR,Work-In-Progress Item 69,WORK-IN-PROGRESS,2024-07-11,32,Warehouse 1,2024-07-06,33,Supplier D,4,277,260
23062-NEW-059-PAC,Packaging Materials Item 433,PACKAGING MATERIALS,2024-09-07,14,Warehouse 2,2024-09-04,9,Supplier D,7,259,240
80100-012-R00-UZB-AZI-VACCUM-125G-CS,LEAF TEA 125g/12 CEYLON SUPREME,FINISHED GOODS,2024-06-18,6,Warehouse 1,2024-06-09,44,Supplier C,9,157,195
58519-NEW-611-SPA,Spare Parts Item 276,SPARE PARTS,2024-12-23,22,Warehouse 3,2024-12-17,20,Supplier B,7,237,210
64003-NEW-211-SPA,Spare Parts Item 316,SPARE PARTS,2024-08-09,63,Warehouse 2,2024-07-30,77,Supplier B,8,174,149
37318-NEW-438-WOR,Work-In-Progress Item 398,WORK-IN-PROGRESS,2025-06-02,65,Warehouse 2,2025-05-31,61,Supplier E,7,235,229
63209-NEW-353-WOR,Work-In-Progress Item 104,WORK-IN-PROGRESS,2024-03-23,75,Warehouse 3,2024-03-14,85,Supplier B,9,148,128
67185-NEW-169-CON,Consumables Item 157,CONSUMABLES,2025-09-27,88,Warehouse 3,2025-09-25,101,Supplier A,8,229,219
66050-NEW-847-WOR,Work-In-Progress Item 238,WORK-IN-PROGRESS,2024-04-22,42,Warehouse 2,2024-04-19,51,Supplier C,5,208,197
50391-NEW-453-PAC,Packaging Materials Item 319,PACKAGING MATERIALS,2025-03-04,13,Warehouse 2,2025-02-25,13,Supplier B,3,130,107
21691-NEW-331-PAC,Packaging Materials Item 218,PACKAGING MATERIALS,2024-01-23,50,Warehouse 1,2024-01-17,49,Supplier D,4,186,156
80688-NEW-848-RAW,Raw Materials Item 210,RAW MATERIALS,2025-07-25,36,Warehouse 2,2025-07-22,35,Supplier E,7,106,101
50686-NEW-879-PAC,Packaging Materials Item 341,PACKAGING MATERIALS,2025-05-28,58,Warehouse 1,2025-05-19,54,Supplier C,9,266,259
80260-012-R00-SWE-TEK-0020ST-1.5G-RB,TAG TBAG 020/1.5g/12 RASPBERRY,FINISHED GOODS,2024-03-23,19,Warehouse 1,2024-03-21,18,Supplier C,7,30,29
48946-NEW-850-PAC,Packaging Materials Item 431,PACKAGING MATERIALS,2024-08-25,71,Warehouse 3,2024-08-21,76,Supplier E,9,296,273
66698-NEW-661-SPA,Spare Parts Item 474,SPARE PARTS,2024-11-22,45,Warehouse 1,2024-11-14,53,Supplier D,9,191,185
27889-NEW-520-WOR,Work-In-Progress Item 167,WORK-IN-PROGRESS,2024-01-28,98,Warehouse 3,2024-01-26,98,Supplier B,8,182,157
80121-012-R00-ISL-EKH-0025ST-2.0G-DJ,TAG TBAG 025/2.0g/12 DARJEELING,FINISHED GOODS,2024-01-02,18,Warehouse 1,2023-12-27,23,Supplier E,8,412,417
49822-NEW-068-RAW,Raw Materials Item 272,RAW MATERIALS,2025-09-08,46,Warehouse 2,2025-09-04,53,Supplier A,7,262,244
19944-NEW-783-WOR,Work-In-Progress Item 132,WORK-IN-PROGRESS,2024-11-01,14,Warehouse 3,2024-10-24,27,Supplier C,4,184,154
50867-NEW-580-RAW,Raw Materials Item 331,RAW MATERIALS,2024-07-02,23,Warehouse 2,2024-06-30,34,Supplier D,8,282,252
80008-024-006-000-000-0100PT-2.0G-PRM,TAGLESS TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-01-01,32,Warehouse 1,2023-12-24,29,Supplier E,14,392,389
57929-NEW-767-CON,Consumables Item 16,CONSUMABLES,2025-04-04,73,Warehouse 1,2025-03-26,79,Supplier D,8,285,265
98771-NEW-735-SPA,Spare Parts Item 384,SPARE PARTS,2024-05-12,39,Warehouse 2,2024-05-05,46,Supplier C,3,129,100
64800-NEW-172-RAW,Raw Materials Item 96,RAW MATERIALS,2025-05-09,96,Warehouse 1,2025-05-04,92,Supplier B,6,264,237
60676-NEW-441-RAW,Raw Materials Item 116,RAW MATERIALS,2024-09-03,70,Warehouse 2,2024-09-01,78,Supplier A,10,281,257
47791-NEW-150-SPA,Spare Parts Item 295,SPARE PARTS,2025-06-13,27,Warehouse 2,2025-06-10,39,Supplier A,9,215,198
73206-NEW-953-SPA,Spare Parts Item 96,SPARE PARTS,2024-03-06,70,Warehouse 2,2024-02-27,83,Supplier B,10,249,226
37503-NEW-464-RAW,Raw Materials Item 120,RAW MATERIALS,2025-04-20,22,Warehouse 2,2025-04-11,23,Supplier D,9,195,186
17869-NEW-448-WOR,Work-In-Progress Item 440,WORK-IN-PROGRESS,2024-11-27,83,Warehouse 3,2024-11-17,98,Supplier A,5,182,173
29128-NEW-164-PAC,Packaging Materials Item 133,PACKAGING MATERIALS,2025-07-05,67,Warehouse 1,2025-06-25,79,Supplier E,5,104,92
88192-NEW-523-CON,Consumables Item 158,CONSUMABLES,2025-08-26,19,Warehouse 3,2025-08-23,23,Supplier E,6,145,132
